"No_";"Name";"Customer Posting Group";"Creation Date";"VIP";"Country_Region Code";"City";"BirthDate";"MaritalStatus";"Gender";"EmailAddress";"AnnualIncome";"TotalChildren";"EducationLevel";"Occupation";"HomeOwner"
"CLI1729";"DESTINY ROGERS";"S_8";"7/3/2019 12:00:00 AM";0;"NO";"Drammen";"6/14/1973";"M";"F";"destiny26@adventure-works.com";"$50,000";1;"Graduate Degree";"Skilled Manual";"Y"
"CLI1851";"EDUARDO JACKSON";"S_8";"6/7/2021 12:00:00 AM";0;"AR";"La Plata";"9/13/1969";"M";"M";"eduardo10@adventure-works.com";"$80,000";4;"Graduate Degree";"Management";"N"
"CLI1455";"TYRONE SERRANO";;"5/22/2014 12:00:00 AM";0;"DZ";"Relizane";"8/2/1978";"S";"M";"tyrone15@adventure-works.com";"$10,000";0;"Partial College";"Manual";"Y"
"CLI0631";"TODD GAO";"S_2";"10/9/2017 12:00:00 AM";0;"ES";"Toledo";"2/27/1954";"M";"M";"todd14@adventure-works.com";"$80,000";2;"Partial College";"Skilled Manual";"Y"
"CLI1720";"SEAN BROOKS";"S_1";"6/17/2020 12:00:00 AM";0;"ES";"Granada";"4/4/1959";"S";"M";"sean8@adventure-works.com";"$60,000";4;"Graduate Degree";"Skilled Manual";"N"
"CLI0013";"MARCO MEHTA";"S_1";"2/25/2015 12:00:00 AM";0;"ES";"Palma";"5/9/1964";"M";"M";"marco14@adventure-works.com";"$60,000";3;"Bachelors";"Professional";"Y"
"CLI0685";"TREVOR BRYANT";"S_1";"9/20/2019 12:00:00 AM";0;"ES";"Murcia";"12/17/1957";"S";"M";"trevor18@adventure-works.com";"$90,000";2;"Partial College";"Professional";"Y"
"CLI0019";"JACQUELYN SUAREZ";"S_2";"4/27/2015 12:00:00 AM";0;"ES";"Malaga";"2/6/1964";"S";"F";"jacquelyn20@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"N"
"CLI0021";"LAUREN WALKER";"S_2";"9/27/2019 12:00:00 AM";0;"ES";"Sevilla";"1/18/1968";"M";"F";"lauren41@adventure-works.com";"$100,000";2;"Bachelors";"Management";"Y"
"CLI0022";"IAN JENKINS";"S_2";"4/29/2015 12:00:00 AM";0;"ES";"Cadiz";"8/6/1968";"M";"M";"ian47@adventure-works.com";"$100,000";2;"Bachelors";"Management";"Y"
"CLI0028";"WYATT HILL";"S_2";"6/10/2015 12:00:00 AM";0;"ES";"San Sebastián";"4/28/1979";"M";"M";"wyatt32@adventure-works.com";"$30,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0032";"CLARENCE RAI";"S_2";"2/28/2018 12:00:00 AM";0;"ES";"Vitoria";"10/9/1944";"S";"M";"clarence32@adventure-works.com";"$30,000";2;"Partial College";"Clerical";"Y"
"CLI0037";"JORDAN KING";"S_2";"11/29/2016 12:00:00 AM";0;"ES";"Bilbao";"9/20/1978";"S";"M";"jordan73@adventure-works.com";"$40,000";0;"High School";"Skilled Manual";"N"
"CLI0041";"ETHAN ZHANG";"S_2";"10/2/2015 12:00:00 AM";0;"ES";"Llanes";"10/12/1978";"M";"M";"ethan20@adventure-works.com";"$40,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0043";"SETH EDWARDS";"S_2";"10/5/2015 12:00:00 AM";0;"ES";"Lastres";"10/11/1978";"M";"M";"seth46@adventure-works.com";"$40,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0044";"RUSSELL XIE";"S_2";"10/9/2015 12:00:00 AM";0;"ES";"Oviedo";"9/17/1978";"M";"M";"russell7@adventure-works.com";"$60,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0045";"ALEJANDRO BECK";"S_2";"10/28/2015 12:00:00 AM";0;"ES";"Gijón";"12/23/1945";"M";"NA";"alejandro45@adventure-works.com";"$10,000";2;"Partial High School";"Clerical";"Y"
"CLI0046";"HAROLD SAI";"S_2";"5/3/2018 12:00:00 AM";0;"ES";"Torrelavega";"4/3/1946";"S";"M";"harold3@adventure-works.com";"$30,000";2;"Partial College";"Clerical";"N"
"CLI0047";"JESSIE ZHAO";"S_2";"11/23/2015 12:00:00 AM";0;"ES";"Santander";"12/7/1946";"M";"M";"jessie16@adventure-works.com";"$30,000";2;"Partial College";"Clerical";"Y"
"CLI0048";"JILL JIMENEZ";"S_2";"11/25/2015 12:00:00 AM";0;"ES";"Torrelavega";"4/11/1946";"M";"F";"jill13@adventure-works.com";"$30,000";2;"Partial College";"Clerical";"Y"
"CLI0049";"JIMMY MORENO";"S_2";"12/17/2015 12:00:00 AM";0;"ES";"Santander";"12/21/1946";"M";"M";"jimmy9@adventure-works.com";"$30,000";2;"Partial College";"Clerical";"Y"
"CLI0051";"BETHANY YUAN";"S_2";"1/18/2016 12:00:00 AM";0;"ES";"Cauta";"2/22/1947";"M";"F";"bethany10@adventure-works.com";"$10,000";2;"Partial High School";"Clerical";"Y"
"CLI0056";"WENDY DOMINGUEZ";"S_2";"3/9/2016 12:00:00 AM";0;"ES";"Marbella";"2/24/1948";"M";"NA";"wendy12@adventure-works.com";"$10,000";2;"Partial High School";"Clerical";"Y"
"CLI0594";"JESSE MURPHY";"S_2";"6/22/2016 12:00:00 AM";0;"ES";"Toledo";"8/1/1977";"M";"M";"jesse15@adventure-works.com";"$30,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0595";"AMANDA CARTER";"S_2";"6/23/2016 12:00:00 AM";0;"ES";"Granada";"10/16/1977";"M";"F";"amanda53@adventure-works.com";"$60,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0605";"JACLYN LU";"S_2";"9/21/2016 12:00:00 AM";0;"ES";"Palma";"2/27/1950";"M";"F";"jaclyn12@adventure-works.com";"$30,000";3;"High School";"Skilled Manual";"N"
"CLI0608";"JEREMY POWELL";"S_2";"5/3/2018 12:00:00 AM";0;"ES";"Murcia";"11/22/1950";"M";"M";"jeremy26@adventure-works.com";"$30,000";3;"High School";"Skilled Manual";"Y"
"CLI0609";"CAROL RAI";"S_2";"9/27/2016 12:00:00 AM";0;"ES";"Malaga";"7/18/1980";"S";"F";"carol8@adventure-works.com";"$40,000";0;"Partial High School";"Clerical";"Y"
"CLI0610";"ALAN ZHENG";"S_2";"9/27/2016 12:00:00 AM";0;"ES";"Torrelavega";"9/7/1951";"M";"M";"alan23@adventure-works.com";"$30,000";3;"High School";"Skilled Manual";"Y"
"CLI0611";"DANIEL JOHNSON";"S_2";"5/3/2018 12:00:00 AM";0;"ES";"Santander";"8/4/1951";"S";"M";"daniel18@adventure-works.com";"$30,000";3;"High School";"Skilled Manual";"N"
"CLI0616";"GILBERT RAJE";"S_2";"12/5/2016 12:00:00 AM";0;"ES";"Cauta";"3/5/1952";"M";"M";"gilbert35@adventure-works.com";"$40,000";2;"Partial College";"Skilled Manual";"Y"
"CLI0628";"ASHLEE ANDERSEN";"S_2";"5/17/2017 12:00:00 AM";0;"ES";"Marbella";"4/1/1954";"S";"F";"ashlee19@adventure-works.com";"$80,000";2;"Partial College";"Skilled Manual";"Y"
"CLI0634";"NOAH POWELL";"S_2";"11/6/2017 12:00:00 AM";0;"ES";"Toledo";"9/2/1975";"M";"M";"noah5@adventure-works.com";"$40,000";0;"High School";"Skilled Manual";"Y"
"CLI0638";"ANGELA MURPHY";"S_2";"1/23/2018 12:00:00 AM";0;"ES";"Granada";"4/7/1975";"S";"F";"angela41@adventure-works.com";"$40,000";0;"High School";"Skilled Manual";"Y"
"CLI0640";"CHASE REED";"S_2";"3/9/2018 12:00:00 AM";0;"ES";"Palma";"12/7/1975";"M";"M";"chase21@adventure-works.com";"$40,000";0;"High School";"Skilled Manual";"Y"
"CLI0641";"JESSICA HENDERSON";"S_2";"9/12/2018 12:00:00 AM";0;"ES";"Murcia";"10/9/1973";"M";"F";"jessica29@adventure-works.com";"$60,000";0;"Partial College";"Skilled Manual";"N"
"CLI0648";"CALEB CARTER";"S_2";"9/18/2018 12:00:00 AM";0;"ES";"Malaga";"9/25/1976";"S";"M";"caleb40@adventure-works.com";"$60,000";0;"Partial College";"Professional";"Y"
"CLI0649";"TIFFANY LIANG";"S_2";"9/20/2018 12:00:00 AM";0;"ES";"Llanes";"9/23/1955";"S";"F";"tiffany17@adventure-works.com";"$80,000";2;"High School";"Skilled Manual";"Y"
"CLI0650";"CAROLYN NAVARRO";"S_2";"9/20/2018 12:00:00 AM";0;"ES";"Lastres";"9/21/1955";"S";"F";"carolyn30@adventure-works.com";"$80,000";2;"High School";"Skilled Manual";"N"
"CLI0653";"WILLIE RAJI";"S_2";"9/20/2018 12:00:00 AM";0;"ES";"Oviedo";"4/5/1955";"M";"M";"willie40@adventure-works.com";"$80,000";2;"High School";"Skilled Manual";"Y"
"CLI0654";"LINDA SERRANO";"S_2";"9/20/2018 12:00:00 AM";0;"ES";"Gijón";"6/26/1955";"S";"F";"linda31@adventure-works.com";"$80,000";2;"High School";"Skilled Manual";"Y"
"CLI0657";"AMY YE";"S_2";"9/12/2019 12:00:00 AM";0;"ES";"Torrelavega";"8/14/1956";"S";"F";"amy16@adventure-works.com";"$70,000";2;"High School";"Skilled Manual";"Y"
"CLI0661";"FELICIA JIMENEZ";"S_2";"10/9/2018 12:00:00 AM";0;"ES";"Santander";"11/16/1957";"S";"F";"felicia4@adventure-works.com";"$80,000";2;"High School";"Professional";"Y"
"CLI0665";"LEAH YE";"S_2";"10/29/2018 12:00:00 AM";0;"ES";"Torrelavega";"9/19/1957";"S";"F";"leah7@adventure-works.com";"$80,000";2;"High School";"Professional";"N"
"CLI0666";"GINA MARTIN";"S_2";"10/30/2018 12:00:00 AM";0;"ES";"Llanes";"1/10/1974";"S";"F";"gina1@adventure-works.com";"$40,000";0;"High School";"Professional";"N"
"CLI0670";"DONALD GONZALEZ";"S_2";"7/18/2019 12:00:00 AM";0;"ES";"Lastres";"3/11/1959";"S";"M";"donald20@adventure-works.com";"$160,000";0;"Graduate Degree";"Management";"Y"
"CLI0672";"SAVANNAH BAKER";"S_2";"2/20/2019 12:00:00 AM";0;"ES";"Oviedo";"7/24/1966";"M";"F";"savannah39@adventure-works.com";"$120,000";2;"Bachelors";"Management";"Y"
"CLI0674";"ANGELA BUTLER";"S_2";"5/13/2019 12:00:00 AM";0;"ES";"Gijón";"8/4/1966";"S";"NA";"angela17@adventure-works.com";"$130,000";0;"Graduate Degree";"Management";"N"
"CLI0678";"LUCAS PHILLIPS";"S_2";"6/20/2019 12:00:00 AM";0;"ES";"Torrelavega";"9/12/1957";"S";"M";"lucas7@adventure-works.com";"$80,000";2;"Partial High School";"Skilled Manual";"N"
"CLI0680";"EMILY JOHNSON";"S_2";"7/11/2019 12:00:00 AM";0;"ES";"Santander";"7/19/1957";"S";"F";"emily1@adventure-works.com";"$60,000";2;"High School";"Professional";"N"
"CLI0681";"RYAN BROWN";"S_2";"7/16/2019 12:00:00 AM";0;"ES";"Torrelavega";"12/23/1957";"M";"M";"ryan43@adventure-works.com";"$70,000";2;"Partial College";"Professional";"Y"
"CLI0683";"TAMARA LIANG";"S_2";"8/22/2019 12:00:00 AM";0;"ES";"Granada";"10/3/1957";"M";"F";"tamara6@adventure-works.com";"$70,000";3;"Partial College";"Professional";"N"
"CLI0684";"ABIGAIL PRICE";"S_2";"9/3/2019 12:00:00 AM";0;"ES";"Palma";"2/5/1957";"S";"F";"abigail25@adventure-works.com";"$80,000";2;"Bachelors";"Management";"Y"
"CLI0688";"AIMEE HE";"S_2";"11/22/2019 12:00:00 AM";0;"ES";"Murcia";"9/10/1967";"M";"F";"aimee13@adventure-works.com";"$100,000";0;"Graduate Degree";"Management";"Y"
"CLI0693";"EDWIN NARA";"S_2";"8/21/2020 12:00:00 AM";0;"ES";"Malaga";"10/27/1961";"M";"M";"edwin39@adventure-works.com";"$60,000";1;"Partial College";"Skilled Manual";"Y"
"CLI0698";"LATASHA NAVARRO";"S_2";"1/27/2021 12:00:00 AM";0;"ES";"Sevilla";"9/15/1960";"S";"F";"latasha10@adventure-works.com";"$60,000";1;"Partial College";"Skilled Manual";"Y"
"CLI0699";"ABBY SAI";"S_2";"3/22/2021 12:00:00 AM";0;"ES";"Cadiz";"5/8/1965";"S";"F";"abby4@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"N"
"CLI0052";"THERESA RAMOS";"S_4";"5/24/2017 12:00:00 AM";0;"ES";"San Sebastián";"8/22/1947";"M";"F";"theresa13@adventure-works.com";"$20,000";4;"High School";"Skilled Manual";"Y"
"CLI0597";"NATHAN SIMMONS";"S_4";"6/29/2016 12:00:00 AM";0;"ES";"Vitoria";"2/24/1976";"M";"M";"nathan11@adventure-works.com";"$60,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0622";"MARC DIAZ";"S_4";"3/7/2017 12:00:00 AM";0;"ES";"Bilbao";"4/27/1954";"M";"M";"marc6@adventure-works.com";"$80,000";2;"Partial College";"Skilled Manual";"Y"
"CLI0671";"DAMIEN CHANDER";"S_4";"1/14/2019 12:00:00 AM";0;"ES";"Llanes";"7/17/1959";"M";"M";"damien32@adventure-works.com";"$170,000";0;"Graduate Degree";"Management";"Y"
"CLI0692";"ANDRÉS ANAND";"S_4";"8/6/2020 12:00:00 AM";0;"ES";"Lastres";"8/10/1962";"M";"M";"andrés18@adventure-works.com";"$60,000";1;"Bachelors";"Professional";"Y"
"CLI0025";"CHLOE YOUNG";"S_6";"6/5/2015 12:00:00 AM";0;"ES";"Oviedo";"2/27/1979";"S";"F";"chloe23@adventure-works.com";"$30,000";0;"Partial College";"Skilled Manual";"N"
"CLI1721";"BRIAN RAMIREZ";;"7/3/2019 12:00:00 AM";0;"ES";"Gijón";"4/24/1959";"M";"M";"brian19@adventure-works.com";"$60,000";4;"Graduate Degree";"Skilled Manual";"Y"
"CLI0647";"GRACE BUTLER";;"9/18/2018 12:00:00 AM";0;"ES";"Torrelavega";"11/27/1973";"M";"F";"grace62@adventure-works.com";"$70,000";0;"Partial College";"Professional";"Y"
"CLI083";"CASSIE CHANDE";"S_5";"5/22/2014 12:00:00 AM";0;"MT";;"10/17/1964";"S";"F";"cassie13@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"Y"
"CLI002";"CURTIS LU";"S_2";"6/10/2021 12:00:00 AM";0;"HR";;"11/4/1963";"M";"M";"curtis9@adventure-works.com";"$60,000";4;"Bachelors";"Professional";"Y"
"CLI004";"DESTINY WILSON";"S_2";"4/22/2021 12:00:00 AM";0;"LK";;"9/3/1978";"S";"F";"destiny7@adventure-works.com";"$40,000";0;"Partial College";"Skilled Manual";"N"
"CLI087";"EDGAR SARA";"S_2";"3/4/2021 12:00:00 AM";0;"BR";;"3/11/1964";"M";"M";"edgar11@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"N"
"CLI095";"CANDACE FERNANDEZ";"S_2";"5/28/2014 12:00:00 AM";0;"LT";;"12/28/1964";"S";"F";"candace15@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"N"
"CLI063";"JON ZHOU";"S_6";"6/12/2018 12:00:00 AM";0;"SK";;"3/17/1954";"M";"M";"jon28@adventure-works.com";"$80,000";2;"Partial College";"Skilled Manual";"Y"
